Contract,PaymentMethod_Electronic check,InternetService_Fiber optic,TotalCharges,TechSupport,PaperlessBilling,Dependents,SeniorCitizen,PhoneService,gender_Male,Churn
1,0,0,516.15,0,0,1,0,1,1,0
3,0,1,5861.75,0,1,1,0,1,1,0
1,0,0,445.95,1,0,0,0,1,1,0
3,0,0,4973.4,1,1,1,0,1,1,0
2,1,1,1667.25,1,0,1,0,1,1,0
3,0,0,5357.75,1,0,0,0,1,1,0
1,1,1,3527.6,0,1,0,0,1,0,1
2,0,0,422.6,1,1,0,0,0,0,0
3,0,0,1103.25,0,1,1,0,1,0,0
3,0,0,2754.0,1,0,0,1,1,1,0
2,0,0,697.25,1,0,0,0,1,0,0
2,0,1,5614.45,0,0,0,0,1,1,1
1,1,1,3204.4,1,1,0,1,1,0,0
3,0,0,4747.65,1,1,0,0,1,1,0
2,0,1,3082.1,0,0,1,0,1,1,0
1,1,1,597.9,0,1,0,0,1,1,0
1,1,1,3365.4,0,1,0,1,1,1,0
1,0,0,38.8,0,1,0,0,1,1,0
1,0,0,233.55,0,0,1,0,1,0,1
1,0,1,75.3,0,0,0,0,1,0,1
1,1,1,346.2,0,1,0,1,1,0,1
1,0,0,19.0,0,1,1,0,1,0,0
1,0,0,61.7,0,1,0,0,1,0,0
1,1,1,85.7,0,1,0,1,1,0,1
3,0,0,3342.45,0,1,0,0,1,1,0
2,0,0,85.1,0,0,1,0,1,1,0
3,1,1,7422.1,0,1,0,0,1,1,0
3,1,0,6668.05,1,0,1,0,1,1,0
3,0,1,8071.05,1,1,0,0,1,1,0
2,1,0,1174.8,0,0,1,0,1,1,0
3,0,0,5435.0,0,0,1,0,1,1,0
1,0,1,2438.6,0,1,0,0,1,1,0
1,0,0,45.6,0,0,0,0,1,1,0
1,0,0,713.75,1,1,0,0,1,0,1
3,0,0,916.15,1,0,0,0,0,1,0
1,0,0,237.2,1,0,0,0,1,1,0
2,0,1,4614.55,0,1,0,0,1,1,0
3,0,0,1414.45,0,1,0,0,1,1,0
1,0,1,1170.5,1,1,0,0,1,1,0
2,0,0,47.7,0,0,0,0,1,1,0
2,0,1,4859.25,0,1,1,0,1,0,0
3,1,1,4903.2,1,0,0,0,1,1,0
2,0,1,3608.0,1,1,0,0,1,0,0
3,0,0,6094.25,1,0,0,0,1,1,0
3,0,0,3084.9,1,0,1,0,1,1,0
2,0,0,2356.75,1,0,1,0,1,1,0
3,0,1,8306.05,1,0,1,0,1,1,0
1,0,1,6786.4,0,0,0,1,1,0,1
1,1,0,248.95,0,1,1,0,0,1,1
1,0,0,663.05,1,0,1,0,1,0,1
3,0,0,1357.1,0,0,1,0,1,1,0
2,0,1,4860.35,0,1,0,1,1,0,0
3,0,0,3418.2,1,0,0,0,1,1,0
1,0,0,631.4,0,0,0,0,1,0,0
1,0,0,186.3,0,1,0,0,0,1,0
2,0,1,6976.75,1,1,0,1,1,0,0
1,0,1,4884.85,1,1,0,0,1,0,0
1,0,1,522.95,0,1,0,0,1,0,0
1,0,0,362.6,0,1,1,1,0,1,0
2,1,1,5755.8,0,1,0,0,1,0,0
2,1,1,3355.65,0,1,1,0,1,1,0
3,0,0,406.95,0,0,0,0,1,0,0
1,0,0,137.6,0,0,0,0,1,0,1
1,1,1,2395.7,1,1,0,0,1,0,0
1,1,1,1968.1,0,0,0,0,1,1,0
2,0,1,6819.45,0,0,0,1,1,0,0
3,1,1,7943.45,1,0,0,1,1,0,0
1,0,1,4547.25,0,0,0,1,1,1,1
1,0,1,4687.9,1,1,1,1,1,1,1
1,0,0,2473.95,0,0,0,0,1,0,0
3,0,0,6562.9,1,0,1,0,1,1,0
2,0,0,176.3,0,0,0,0,1,1,0
2,0,0,2236.2,1,1,0,0,0,0,0
1,1,1,6985.65,0,1,1,0,1,0,1
3,0,1,3109.9,1,0,0,0,1,1,0
3,0,0,4911.35,1,0,0,0,1,0,0
2,0,1,5794.65,0,1,1,1,1,1,1
1,1,1,855.3,0,1,0,0,1,1,1
3,0,0,1620.2,0,0,1,0,1,1,0
1,1,0,2499.3,0,0,1,0,1,0,1
1,1,1,89.55,0,1,0,0,1,1,1
2,0,1,4287.2,0,1,0,1,1,0,0
1,1,0,394.85,0,1,1,0,1,0,0
1,1,1,1899.65,0,1,0,1,1,1,1
1,0,0,45.7,0,1,0,0,1,1,1
2,1,0,3442.15,1,1,1,0,1,1,0
1,1,1,161.5,0,0,0,1,1,0,1
1,0,1,1732.6,0,0,0,1,1,1,0
1,0,1,222.3,0,1,0,0,1,0,1
1,0,1,74.6,0,1,0,0,1,0,1
3,0,0,655.3,0,0,1,0,1,1,0
1,0,0,475.25,0,0,0,0,1,0,0
1,1,0,164.3,0,0,0,1,1,0,1
1,0,1,865.1,1,1,0,0,1,1,0
3,0,0,6132.7,1,1,1,0,1,1,0
2,0,0,3597.5,0,0,0,0,1,1,0
2,0,0,35.9,0,0,1,0,1,1,1
1,0,0,697.65,0,0,0,0,1,1,0
1,0,0,96.05,0,1,0,0,0,0,1
1,0,0,428.7,0,0,0,0,1,0,0
1,0,0,20.05,0,0,0,0,1,1,0
3,0,0,4459.15,0,1,1,0,1,1,0
3,0,0,1167.6,0,0,1,0,1,0,0
1,0,1,238.1,0,1,0,0,1,0,0
1,1,1,145.15,0,0,0,0,1,0,1
1,0,0,1453.1,0,1,0,0,0,1,0
1,0,0,191.05,0,0,0,0,1,0,1
3,0,0,4039.3,1,0,0,0,0,0,0
2,0,0,1039.45,0,1,1,0,1,0,0
3,0,0,1336.1,0,0,1,0,1,1,0
1,0,1,75.05,0,1,0,0,1,0,1
1,0,0,493.4,0,1,0,0,1,1,0
1,1,0,2550.9,0,1,0,1,0,1,1
3,1,1,7246.15,1,1,0,1,1,1,0
2,0,0,1203.95,0,0,0,0,1,0,0
1,1,0,62.25,0,1,0,0,0,0,1
1,0,1,313.6,0,0,0,0,1,1,0
1,0,1,3775.85,0,0,0,0,1,1,0
1,1,1,80.0,0,0,1,0,1,1,1
3,0,0,4616.05,1,1,1,0,1,0,0
1,0,0,195.65,1,1,0,0,1,1,0
2,0,1,4188.4,1,1,0,1,1,0,0
1,0,1,71.1,0,0,0,0,1,0,0
1,1,0,49.9,1,1,0,0,1,0,0
2,0,0,1266.4,0,1,0,0,1,1,0
1,1,0,91.1,0,1,0,1,1,1,1
2,0,0,1623.4,0,0,0,0,0,1,0
1,0,1,4149.45,0,0,0,0,1,1,0
1,0,0,20.45,0,1,0,0,1,1,0
2,0,0,2344.5,1,1,1,0,1,1,0
2,0,0,1013.05,0,0,1,0,1,1,0
1,0,1,270.7,0,1,0,0,1,0,1
2,0,0,417.0,0,1,0,1,1,0,0
1,0,0,20.65,0,1,0,0,1,0,0
3,0,0,6316.2,1,1,0,0,1,1,0
1,1,0,168.15,0,1,1,0,1,1,1
2,0,1,4018.05,0,1,1,1,1,1,0
3,0,0,4811.6,1,1,1,0,1,1,0
3,0,0,4189.7,0,1,1,0,1,1,0
1,1,1,2848.45,0,0,0,0,1,1,0
1,1,1,2516.2,0,1,0,0,1,1,0
1,0,0,33.6,0,1,0,0,1,0,0
1,0,0,208.45,0,0,0,0,1,1,0
1,0,1,2015.35,0,1,0,0,1,0,1
3,0,0,3739.8,1,1,0,0,1,0,0
2,0,1,2964.0,1,1,0,1,1,1,0
1,0,1,2263.4,0,1,0,0,1,1,0
1,0,0,2211.8,0,0,1,0,1,1,0
1,0,0,19.55,0,0,0,0,1,1,1
1,0,1,1683.7,1,1,0,0,1,0,0
3,0,0,1519.0,0,1,0,0,1,0,0
1,0,1,1164.05,1,1,1,0,1,0,0
3,0,0,1710.9,0,0,0,0,1,1,0
1,0,1,4245.55,0,1,0,0,1,1,0
3,0,0,4145.9,1,0,0,0,0,0,0
1,0,1,2664.3,0,1,0,0,1,1,0
1,0,0,1277.5,0,1,0,0,0,0,0
1,0,1,5589.3,0,1,0,1,1,1,0
2,0,0,34.75,0,0,1,0,1,1,0
3,0,0,1305.95,0,0,1,0,1,1,0
1,1,1,381.3,0,1,1,0,1,0,1
1,1,0,141.5,0,1,0,0,1,1,1
1,1,1,3105.55,0,1,0,1,1,1,1
1,0,0,204.55,0,1,0,1,1,1,0
3,0,0,605.9,0,0,0,0,1,0,0
1,1,1,356.1,0,1,1,0,1,0,0
1,0,1,2758.15,0,0,0,1,1,0,1
3,0,0,4805.65,1,1,0,0,1,1,0
1,1,1,3941.7,1,1,0,0,1,0,1
1,0,0,92.75,0,0,0,0,1,1,0
1,1,1,1901.05,0,1,1,0,1,1,0
3,0,1,5730.7,0,0,1,0,1,0,0
1,0,1,2423.4,0,0,0,0,1,0,0
1,0,0,1653.45,0,0,1,0,0,1,0
2,0,1,3327.05,1,0,0,0,1,0,0
3,0,1,7085.5,1,0,0,0,1,1,0
1,0,1,3344.1,0,1,0,1,1,1,0
3,0,0,6697.35,1,1,0,1,1,0,0
3,0,0,2879.9,1,1,0,0,1,0,0
1,1,1,137.1,0,1,0,0,1,0,0
1,1,1,1008.55,0,0,0,0,1,1,1
3,0,0,1551.6,0,1,1,0,1,0,0
1,0,0,202.15,0,1,0,0,1,0,0
3,0,1,7882.25,1,1,0,1,1,0,0
3,0,1,8196.4,1,1,1,1,1,1,0
1,0,1,202.9,0,0,0,1,1,0,0
3,0,0,855.1,0,0,0,0,1,1,0
2,0,1,5817.0,1,1,0,0,1,0,0
1,0,0,1652.95,0,1,0,0,1,0,0
3,0,0,5600.15,0,1,1,0,1,1,0
1,0,0,515.75,1,1,1,0,1,1,0
3,0,0,2283.3004408418656,0,0,1,0,1,1,0
1,1,1,190.5,0,0,0,0,1,0,0
1,1,1,1842.8,0,1,0,1,1,1,1
3,0,0,1253.8,0,0,0,0,1,1,0
1,0,0,57.2,0,0,0,0,1,0,0
1,0,1,1269.55,0,1,1,0,1,0,1
3,0,1,6563.4,1,1,1,0,1,0,0
1,0,0,20.8,0,0,0,0,1,1,0
1,1,1,1907.85,0,0,0,0,1,0,1
1,1,1,208.85,0,1,0,0,1,1,1
3,0,0,4758.8,1,0,1,0,1,0,0
3,0,0,1292.6,0,0,1,0,1,1,0
1,0,0,363.15,0,1,0,0,0,0,0
1,0,1,1600.25,0,1,0,0,1,1,0
2,0,0,275.7,0,0,0,0,1,1,0
1,1,1,3089.1,1,1,0,0,1,1,0
2,0,0,1175.6,0,0,0,0,1,1,0
1,0,0,237.3,0,1,0,0,1,1,0
1,1,1,1444.65,0,1,0,0,1,1,1
1,0,0,19.9,0,0,0,0,1,0,1
1,0,1,454.15,0,1,0,0,1,0,1
2,1,1,3036.75,0,1,0,0,1,1,1
3,0,1,8065.65,0,1,0,0,1,0,0
1,0,0,92.5,0,0,1,0,0,0,0
1,1,1,184.65,0,1,0,0,1,1,1
2,0,1,6152.3,1,1,0,0,1,0,0
1,1,0,89.5,0,0,0,0,1,1,1
3,0,0,5154.5,1,1,1,0,1,1,0
1,0,0,220.45,0,0,1,0,1,0,0
1,0,0,1510.3,0,1,1,0,1,1,0
1,1,0,52.2,1,1,0,0,1,0,1
2,0,0,2588.95,1,1,1,0,0,1,0
2,1,1,4874.8,0,1,0,1,1,0,1
3,0,0,3983.6,0,0,1,0,1,1,0
1,0,0,2003.6,1,1,0,0,1,0,0
2,1,0,1832.4,0,0,1,0,1,0,0
3,0,0,4908.25,1,0,0,0,1,1,0
3,0,0,3590.2,1,0,1,0,0,0,0
2,0,0,5023.0,0,1,0,0,1,1,0
3,0,0,146.6,0,1,1,0,1,0,0
3,0,0,2339.3,1,0,1,0,1,0,0
1,0,0,298.7,0,0,0,0,0,0,0
1,0,0,143.65,1,1,0,0,1,1,0
2,0,1,2548.65,1,0,0,0,1,1,0
1,0,0,507.4,0,1,1,0,1,0,0
1,1,0,20.0,0,0,1,0,1,0,0
2,1,1,6125.4,0,1,0,0,1,1,1
3,0,1,5411.4,0,1,0,1,1,0,0
1,1,1,1058.25,1,1,0,0,1,0,1
3,0,0,903.8,0,1,1,0,1,1,0
3,0,0,3009.5,1,1,0,0,1,0,0
1,1,1,489.45,0,1,0,0,1,1,1
3,0,0,5468.45,0,1,1,0,1,0,0
1,0,0,1058.1,1,0,0,0,1,1,0
3,0,1,7616.0,1,1,0,0,1,1,0
1,1,1,4113.1,0,1,0,0,1,1,1
1,1,1,69.55,0,1,0,0,1,1,1
2,0,1,6017.65,0,1,0,0,1,1,1
3,0,1,7250.15,1,1,0,0,1,1,1
3,1,0,1108.2,0,0,0,0,1,0,0
2,0,0,938.65,0,0,1,0,0,1,0
1,0,0,94.15,0,0,0,1,1,1,0
1,0,1,2088.05,0,1,0,0,1,0,0
1,0,1,178.7,0,1,0,0,1,0,1
2,0,1,5656.75,1,1,1,0,1,0,0
1,1,1,2317.1,1,1,0,0,1,1,1
3,0,1,5986.45,1,1,0,0,1,1,0
1,1,1,6751.35,1,1,0,0,1,0,0
3,0,0,3566.6,1,1,1,0,1,1,0
2,1,1,4889.3,0,1,0,0,1,1,0
1,0,0,318.1,1,1,0,0,1,1,0
3,0,0,1563.95,0,1,0,0,1,0,0
1,0,1,1430.25,0,1,1,0,1,0,1
1,0,1,644.35,0,1,0,1,1,1,1
1,0,0,372.45,0,0,1,0,1,0,0
2,1,1,5453.4,0,0,1,0,1,1,1
1,1,0,1442.6,1,1,1,0,0,1,0
2,1,1,5610.7,1,0,0,0,1,0,1
3,0,0,963.95,0,0,1,0,1,1,0
2,0,0,5222.3,1,0,1,0,1,0,0
1,1,1,3340.55,0,1,1,0,1,0,0
1,1,1,292.8,0,1,0,1,1,0,1
1,1,1,5774.55,0,1,1,1,1,1,0
2,0,0,4487.3,1,0,1,0,1,1,0
1,0,0,44.4,0,0,0,0,1,1,1
1,0,0,2854.95,1,1,0,0,1,1,0
3,0,0,905.55,0,0,0,0,1,1,0
2,1,1,5509.3,0,1,0,1,1,0,1
3,0,1,7589.8,0,1,0,0,1,0,0
2,0,0,229.6,0,0,1,0,1,0,1
1,0,0,394.1,0,1,0,0,0,0,0
1,1,1,89.9,0,1,0,0,1,1,1
2,0,0,295.95,0,0,1,0,1,0,0
3,0,0,5459.2,1,1,0,0,1,0,0
2,0,0,444.75,1,0,1,0,0,0,0
3,0,0,6782.15,1,1,0,0,1,1,0
3,0,0,6510.45,1,0,1,0,1,0,0
3,0,1,8476.5,1,1,1,0,1,0,0
3,0,0,4461.85,1,1,1,0,1,1,0
1,0,0,62.0,0,0,0,0,1,1,0
1,1,0,352.65,1,1,0,0,1,0,0
3,0,0,1424.9,0,0,0,0,1,0,0
2,1,1,6413.65,0,1,1,0,1,0,1
3,0,0,6309.65,1,0,0,0,1,1,0
1,1,0,50.8,0,0,0,0,1,1,1
2,1,1,5898.6,1,0,0,0,1,0,0
3,0,0,4719.75,1,1,1,0,0,1,0
2,0,0,457.3,0,0,0,0,1,1,0
3,0,1,5822.3,0,0,1,0,1,1,0
1,1,1,1463.5,0,1,0,1,1,1,1
1,1,1,307.4,0,1,0,0,1,0,1
1,0,1,2104.55,0,1,0,0,1,1,1
1,0,1,319.15,1,1,0,0,1,1,1
3,0,0,2337.45,1,1,0,0,0,1,0
1,0,0,104.3,0,1,0,0,1,0,0
2,1,1,5084.65,0,0,0,0,1,1,1
3,0,0,121.25,0,1,1,0,1,1,0
3,0,1,7015.9,1,1,0,0,1,0,0
2,0,1,5598.0,0,1,1,0,1,1,0
3,0,0,1269.1,0,0,1,0,1,1,0
1,1,0,3027.4,0,1,0,0,0,0,1
3,0,1,4634.35,0,0,1,0,1,1,0
1,0,0,113.95,0,1,0,0,0,0,0
1,1,1,1582.75,1,0,0,0,1,0,1
2,0,0,3077.0,1,0,1,0,0,0,0
2,1,0,4039.5,1,0,0,0,1,0,0
1,0,0,1665.2,0,1,0,0,1,1,0
1,1,1,1043.3,1,1,0,0,1,1,1
2,0,0,504.2,0,0,0,1,1,1,0
1,1,1,497.55,0,0,0,0,1,0,1
2,1,1,7511.65,1,1,0,0,1,0,0
2,0,0,1782.0,1,1,1,0,0,0,0
1,0,0,20.05,0,1,0,0,1,1,0
1,1,1,609.65,0,1,0,1,1,0,0
2,0,1,2857.6,0,1,0,1,1,0,0
2,0,1,3247.55,0,0,1,0,1,1,0
1,1,1,6215.35,0,1,1,0,1,0,1
1,1,1,2823.0,1,0,1,0,1,1,0
1,0,1,5017.9,0,1,1,0,1,1,1
1,0,1,2619.25,0,1,0,1,1,1,0
1,1,0,24.6,0,0,0,0,0,0,1
2,0,1,4965.1,1,1,0,0,1,0,0
1,0,1,2679.7,0,1,0,0,1,1,0
3,0,1,8310.55,1,1,0,0,1,1,0
3,1,1,5682.25,0,0,0,0,1,0,0
1,0,1,1120.95,1,1,0,0,1,0,1
1,0,1,4914.9,0,1,0,0,1,1,0
1,0,0,27.55,0,0,0,0,1,0,0
1,0,1,923.5,0,0,0,0,1,0,1
1,1,1,1625.65,0,0,0,0,1,1,1
2,0,1,6068.65,0,1,0,0,1,0,0
3,0,0,5398.6,0,0,1,0,1,1,0
1,1,1,918.6,0,1,0,1,1,1,1
1,1,0,234.85,0,1,0,0,1,1,0
2,0,0,1231.85,1,1,0,0,1,1,0
1,0,0,170.9,0,0,1,0,1,0,0
3,1,1,7984.15,1,1,0,0,1,0,0
1,1,1,688.65,0,1,0,1,1,1,1
1,0,1,1288.3,0,0,0,1,1,0,0
2,0,1,7848.5,0,1,1,0,1,1,0
2,0,0,267.0,0,0,0,0,1,1,0
3,0,0,1798.9,0,1,1,0,1,1,0
1,1,1,73.55,0,1,0,1,1,1,1
1,0,1,1643.55,0,1,0,1,1,0,0
3,0,0,4807.45,1,1,0,0,0,1,0
1,1,1,2193.0,0,1,0,0,1,0,0
2,0,1,2239.4,1,1,0,0,1,0,0
2,0,0,1505.9,0,0,0,0,1,1,0
1,0,0,255.35,0,0,0,0,1,1,0
1,1,1,1189.4,0,1,0,0,1,1,0
2,0,0,4786.15,0,1,0,0,1,0,0
1,1,1,1820.9,0,0,0,1,1,0,0
1,0,0,2404.15,1,0,1,0,1,0,0
1,1,1,205.05,0,1,0,1,1,0,1
1,1,1,952.3,0,1,0,0,1,0,1
3,0,1,7039.45,1,1,1,0,1,0,0
2,1,1,2538.05,0,0,1,0,1,0,0
1,0,1,1212.85,0,0,0,0,1,0,0
3,0,1,2651.1,1,0,0,0,1,1,0
3,0,0,1304.8,0,0,0,0,1,1,0
1,1,1,360.1,0,1,0,1,1,0,1
2,0,0,435.45,1,1,0,0,0,0,0
1,1,1,308.05,0,1,0,1,1,0,0
3,0,0,2283.3004408418656,0,0,1,0,1,0,0
1,1,1,434.5,0,1,0,0,1,0,1
2,0,1,7118.9,1,1,0,0,1,0,0
1,0,0,320.45,0,0,0,0,1,0,0
2,0,0,531.55,0,0,1,0,1,0,0
1,1,0,382.2,0,0,1,0,0,0,0
1,0,1,2001.0,0,1,0,0,1,1,0
3,0,0,4919.7,1,0,0,0,0,0,0
1,0,1,5645.8,0,1,1,0,1,0,0
1,0,1,215.8,0,0,0,0,1,0,1
1,0,0,77.6,0,1,1,0,1,1,0
1,0,1,2896.55,0,1,1,1,1,0,0
1,1,1,3395.8,0,1,0,1,1,1,1
3,0,0,759.35,0,0,1,0,1,1,0
1,0,0,85.15,0,0,0,1,1,1,1
1,1,1,535.55,0,0,0,0,1,0,0
1,0,0,1253.15,1,0,0,0,1,1,0
1,1,0,955.15,1,0,0,0,1,0,0
1,1,1,2162.6,0,1,0,0,1,1,0
1,0,0,44.7,0,0,0,0,1,1,1
3,0,0,1813.35,0,0,1,0,1,0,0
1,1,0,245.15,0,0,0,0,1,1,0
1,0,0,2028.8,1,0,0,0,1,1,0
1,1,1,2723.75,0,1,1,0,1,0,0
1,0,0,220.45,0,0,0,1,0,1,0
2,0,0,365.8,0,1,0,0,1,1,0
1,0,0,551.95,0,0,0,1,1,1,0
3,0,0,4054.2,1,0,0,1,1,0,0
1,0,0,45.7,0,1,0,0,1,1,1
1,0,1,832.35,1,0,0,1,1,1,1
1,1,0,112.3,0,0,0,0,1,1,1
1,0,0,60.65,0,0,1,0,1,1,0
3,0,0,5550.1,1,0,0,0,1,0,0
1,1,1,174.8,0,1,0,0,1,0,1
1,1,1,90.55,0,0,0,0,1,0,1
1,0,1,4733.1,0,1,0,0,1,1,0
3,0,0,4048.95,1,0,0,0,1,1,0
1,1,0,1359.7,0,1,0,1,0,1,1
3,0,0,4542.35,1,1,1,0,1,0,0
3,1,1,7532.15,1,1,0,0,1,1,1
1,1,1,69.9,0,1,0,0,1,1,1
1,1,1,888.65,0,0,0,0,1,0,0
2,1,1,6383.35,0,1,0,1,1,1,1
2,0,0,1916.0,1,1,1,0,1,0,0
1,0,0,413.0,0,1,0,0,1,0,0
3,0,0,808.95,0,0,1,0,1,1,0
2,1,0,1886.4,0,1,0,0,1,0,0
1,1,1,86.6,0,1,0,0,1,1,1
3,0,0,1679.25,0,0,1,0,1,0,0
1,0,1,2656.5,0,1,0,1,1,0,1
1,0,0,540.95,0,0,0,0,1,0,0
1,0,0,19.75,0,0,0,0,1,1,0
1,0,0,537.35,0,0,1,0,1,1,0
2,0,0,678.8,0,0,1,0,1,1,0
3,0,1,4513.65,0,0,0,0,1,0,0
3,0,0,1423.85,0,0,0,0,1,0,0
3,0,0,555.4,0,0,1,0,1,0,0
3,0,0,225.55,0,0,1,0,1,0,0
3,0,0,268.45,0,0,0,0,1,1,0
1,0,1,2917.5,1,0,0,0,1,0,1
1,0,1,2416.1,0,1,0,0,1,0,1
1,1,1,424.45,0,1,0,1,1,0,1
3,0,0,1492.1,0,0,0,0,1,1,0
1,1,0,132.4,1,0,0,0,1,1,0
1,1,1,660.9,0,1,0,0,1,0,1
1,1,1,1893.95,0,1,0,1,1,1,1
1,0,1,284.9,0,1,1,0,1,1,0
3,0,0,784.25,0,0,0,0,1,0,0
1,0,0,417.7,0,0,0,0,1,1,0
2,0,1,5016.25,0,1,0,1,1,0,0
1,1,1,1612.75,1,1,0,0,1,0,1
1,1,1,119.75,0,0,0,0,1,0,1
1,0,1,3204.65,0,1,1,0,1,1,1
2,1,0,485.2,0,1,0,1,1,1,0
1,0,0,160.85,0,1,0,0,1,1,0
3,0,0,4145.25,1,0,1,0,0,0,0
1,0,1,827.45,1,1,0,0,1,1,0
1,1,0,49.5,0,0,0,0,1,0,0
1,1,0,990.85,0,0,1,0,1,1,1
2,0,0,696.35,0,0,1,0,1,1,1
3,0,0,5585.4,1,1,0,0,1,1,0
2,0,0,1601.2,0,1,0,0,1,0,0
1,1,0,162.45,1,1,0,0,0,1,0
1,0,0,470.2,0,1,0,0,1,0,0
1,0,0,2066.0,0,0,1,0,1,0,0
2,0,0,1426.45,1,0,0,0,1,1,0
1,1,1,392.5,0,1,0,1,1,0,0
1,1,1,3861.45,0,1,0,1,1,0,0
1,0,1,2552.9,0,1,0,0,1,1,0
3,0,1,6668.35,1,1,0,1,1,0,0
1,1,1,819.4,0,1,0,1,1,1,1
2,0,1,4615.25,0,0,0,0,1,0,0
1,1,1,2070.6,0,1,1,0,1,1,1
1,0,1,273.75,1,1,1,1,1,0,1
1,0,1,3557.7,0,1,1,0,1,0,0
1,0,0,1957.1,1,0,1,0,1,1,0
1,1,1,729.95,0,1,0,1,1,0,1
3,0,0,1416.75,0,0,0,0,1,0,0
3,0,0,5924.4,1,0,0,0,1,0,0
3,0,0,1697.7,0,0,0,0,1,1,0
3,0,1,7849.85,1,1,1,0,1,1,0
1,1,0,649.4,0,0,0,0,0,0,0
2,1,1,4557.5,0,1,0,0,1,1,0
1,1,1,3013.05,0,1,0,0,1,1,1
1,0,1,1266.1,0,0,0,1,1,1,1
2,0,0,360.35,0,1,1,0,1,0,0
1,1,1,1046.5,0,0,1,0,1,0,0
1,0,1,2347.9,0,1,1,0,1,1,1
2,0,0,447.75,1,0,0,0,1,0,0
1,0,1,4209.95,0,1,1,0,1,0,0
2,0,0,3877.65,1,0,0,0,1,0,0
1,0,0,152.3,1,1,0,0,1,1,0
2,0,0,572.2,0,1,0,0,1,1,0
1,0,0,19.65,0,0,0,0,1,0,1
1,1,0,526.95,1,1,0,1,0,1,1
1,0,0,552.7,0,1,1,0,0,0,0
2,0,0,3208.65,1,1,0,0,1,0,0
1,1,0,210.75,0,0,0,0,0,0,1
1,0,1,3706.95,0,1,0,0,1,1,1
2,0,0,620.75,0,0,0,0,1,0,0
1,1,1,412.5,0,1,0,0,1,0,1
1,0,1,832.05,0,1,0,0,1,0,1
1,0,1,185.55,0,1,1,0,1,1,1
1,1,1,1943.2,1,1,0,0,1,1,1
2,0,0,505.9,0,1,1,0,1,1,0
3,1,1,8046.85,0,1,0,1,1,0,0
1,0,0,1815.3,1,0,0,0,1,0,0
1,0,0,612.95,1,0,0,0,1,1,0
2,0,0,795.15,1,0,0,0,1,0,0
1,0,1,2169.8,0,1,0,0,1,0,1
3,0,0,973.1,0,0,0,0,1,1,0
1,1,1,2210.2,1,1,0,0,1,1,0
1,0,1,4853.75,0,1,0,0,1,1,1
2,0,0,1055.9,1,0,0,1,1,1,0
1,0,1,144.55,0,0,0,0,1,0,1
1,0,0,91.1,0,1,0,0,1,0,1
3,0,0,1304.85,1,0,0,0,0,1,0
1,0,1,713.0,0,1,0,0,1,1,1
1,0,0,21.1,0,0,0,0,1,1,0
1,0,1,5580.8,1,1,1,0,1,0,0
2,0,0,1497.9,0,1,1,0,1,0,0
1,0,1,4527.45,1,1,0,0,1,0,1
3,0,1,4590.35,0,1,0,1,1,0,0
1,1,1,200.2,0,1,1,0,1,0,0
3,0,0,614.45,0,1,0,0,1,1,0
1,1,1,4564.9,0,1,0,1,1,1,0
3,0,0,2283.3004408418656,0,0,1,0,1,1,0
1,1,1,171.15,0,1,0,0,1,1,1
2,0,0,1012.4,0,0,1,0,1,0,0
1,1,1,940.35,0,1,0,1,1,0,1
1,0,1,1047.7,0,0,0,1,1,0,1
1,0,1,2766.4,1,0,0,0,1,1,0
1,0,1,1622.45,0,1,0,1,1,1,1
1,0,1,1129.35,0,1,0,0,1,0,0
2,0,1,5680.9,0,0,0,0,1,0,0
2,0,0,2243.9,1,1,0,0,1,1,0
3,0,0,4523.25,1,0,0,0,1,1,0
3,1,1,7159.7,1,0,1,0,1,0,0
2,0,0,2839.95,0,0,1,0,1,1,0
1,1,1,80.55,0,1,0,0,1,1,0
1,0,0,580.1,1,0,0,0,1,0,0
2,1,1,2178.6,0,1,1,0,1,1,1
2,1,1,6038.55,1,0,1,0,1,1,0
1,0,0,259.4,1,1,1,0,1,1,0
1,1,0,324.15,0,1,1,0,1,1,0
1,1,0,417.65,0,0,1,0,1,0,0
1,0,0,168.15,0,1,1,0,1,1,1
2,1,1,5637.85,1,1,1,0,1,1,0
2,0,0,839.4,0,1,0,0,1,1,0
1,1,1,769.1,0,1,0,0,1,0,0
3,0,1,6253.0,0,0,0,0,1,0,0
3,0,0,1641.8,0,0,0,0,1,0,0
3,0,0,1678.05,0,0,0,0,1,0,0
1,0,0,2058.5,0,1,0,0,1,1,0
3,0,0,2424.5,0,0,0,0,0,1,0
1,0,1,387.2,1,1,0,0,1,0,1
3,0,0,6293.45,1,0,0,1,1,0,0
1,0,1,2839.65,0,1,0,0,1,0,1
1,0,1,3145.9,0,1,0,0,1,1,0
3,0,0,2200.7,1,1,0,0,1,1,0
2,1,0,914.4,0,1,0,0,1,0,0
3,0,1,4577.75,0,1,0,0,1,1,0
1,0,1,4997.5,0,1,1,0,1,0,0
3,0,0,4144.8,1,0,1,0,0,1,0
1,0,1,1493.55,0,0,0,0,1,1,0
2,0,0,4179.1,1,1,0,0,1,0,0
2,0,0,893.55,0,1,0,0,0,0,1
2,0,0,1611.0,0,1,1,0,1,1,0
1,0,0,593.05,0,1,0,0,1,1,0
1,1,1,4284.8,0,1,0,1,1,1,1
1,0,1,544.55,0,0,0,0,1,1,1
